id,member_num,,gender1,grade1,school1,major1,class1,,gender2,grade2,school2,major2,class2,,gender3,grade3,school3,major3,class3,试题编号,初审结果,average_gpa,学院差异性,性别多样性,专业多样性,ISC,DNC,HT,分类初审结果
210,3,,男,2023,财政金融学院,金融学数据科学与大数据技术,金融科技实验班,,男,2023,财政金融学院,金融学,金融三班,,男,2023,财政金融学院,金融学,金融三班,B,北京一等奖,3.573333333,0,0,0.636514168,0.367491626,2,0,市级奖项
211,3,,男,2023,财政金融学院,金融学类,金融一班,,女,2023,商学院,工商管理法学,商法班,,男,2023,财政金融学院,金融学类,金融一班,C,成功参赛,3.61,0.219753748,0.636514168,0.636514168,0.240616741,3,0.318257084,成功参赛（未获奖）
212,3,,女,2023,数学学院,数学与应用数学,23级数学拔尖班,,女,2023,数学学院,数学英才班,理科试验班,,女,2023,数学学院,经济学数学,理科试验班,B,北京二等奖,3.29,0,0,1.098612289,0.634284101,6,0,市级奖项
213,3,,男,2023,公共管理学院,统计公共管理,统计-公共管理实验班,,女,2023,公共管理学院,统计-公共管理实验班,统计-公共管理实验班,,女,2023,公共管理学院,统计-公共管理实验班,统计-公共管理实验班,C,成功参赛,3.673333333,0,0.636514168,0.636514168,0.367491626,3,0.318257084,成功参赛（未获奖）
214,3,,男,2022,统计学院,应用统计学,本科3班,,女,2022,应用经济学院,数字经济,2022级应用经济学院本科2班,,男,2023,数学学院,数学与应用数学,数学拔尖班,B,北京二等奖,3.58,0.466993851,0.636514168,1.098612289,0.326908158,2,0.636514168,市级奖项
215,3,,女,2023,信息学院,信息管理与信息系统,2023信管金科拔尖班,,女,2023,信息学院,信息管理与信息系统,2023信管金科拔尖班,,女,2023,信息学院,信息管理与信息系统,2023信管金科拔尖班,C,北京二等奖,3.856666667,0,0,0,0,3,0,市级奖项
216,3,,女,2023,统计学院,统计与数据科学,统计学（统计与数据科学）拔尖班,,男,2023,统计学院,统计学,统计学1班,,男,2023,财政金融学院,金融学-数学,金融学数学实验班,B,北京二等奖,3.44,0.165689564,0.636514168,1.098612289,0.466468165,4,0.318257084,市级奖项
217,3,,男,2023,高瓴人工智能学院,人工智能,2班,,男,2023,经济学院,经济学类,4班,,女,2023,统计学院,经济统计学专业,2班,B,北京二等奖,3.58,0.392115054,0.636514168,1.098612289,0.358795193,4.5,0.318257084,市级奖项
218,3,,男,2022,数学学院,财政学数学,数学双学位实验班,,男,2022,统计学院,应用统计,应用统计一班,,男,2022,高瓴人工智能学院,人工智能,2022人工智能本科班,,未提交,3.476666667,0.306670088,0,1.098612289,0.566887401,2,0,未获奖
219,3,,男,2023,商学院,工商管理类,营销管理-数据科学实验班,,男,2023,商学院,工商管理类,营销管理-数据科学实验班,,男,2023,商学院,工商管理类,营销管理-数据科学实验班,,未提交,3.49,0,0,0,0,3,0,未获奖
220,3,,女,2022,中法学院,数学与应用数学,数学班,,女,2022,中法学院,数学与应用数学,数学班,,女,2022,中法学院,数学与应用数学,数学班,,未提交,3.433333333,0,0,0,0,0,0,未获奖
221,2,,女,2023,财政金融学院,金融学类,金融二班,,女,2023,财政金融学院,金融学类,金融二班,,,,,,,C,北京二等奖,3.803333333,0,0,0,0,0,0,市级奖项
222,3,,女,2023,商学院,工商管理类,商学院2023级本科3班,,男,2023,经济学院,经济学类,经济学院2023级本科3班,,男,2023,信息学院,计算机,2023级理科实验班,C,成功参赛,3.633333333,0.967045415,0.636514168,1.098612289,0.238081016,2,0.318257084,成功参赛（未获奖）
223,3,,男,2022,统计学院,应用统计学,统计本科三班,,男,2022,高瓴人工智能学院,人工智能,高瓴人工智能学院22级拔尖班,,男,2022,信息学院,计算机,图灵实验班,C,北京二等奖,3.646666667,0.522195707,0,1.098612289,0.5495291,2,0,市级奖项
224,3,,男,2023,信息学院,金融学数据科学与大数据技术,信管金科拔尖班,,男,2023,财政金融学院,金融学-数学,金融数学实验班,,男,2023,财政金融学院,金融学-数学,金融数学实验班,C,北京二等奖,3.65,0.628772725,0,0.636514168,0.365277373,3,0,市级奖项
225,3,,女,2023,数学学院,数学与应用数学,2023级数学拔尖人才实验班,,女,2023,统计学院,经济统计学,统计2班,,男,2023,信息学院,计算机,2023级图灵实验班,C,北京二等奖,3.493333333,0.33189111,0.636514168,1.098612289,0.386046467,4,0.318257084,市级奖项
226,3,,女,2022,统计学院,统计学类,统计学院本科2201班,,女,2022,统计学院,经济统计学,统计学院本科四班,,女,2022,信息学院,金融学-数据科学与大数据技术（工科）实验班,信管-金科-数农实验班,C,北京二等奖,3.663333333,0.497146145,0,1.098612289,0.550131011,2,0,市级奖项
228,3,,男,2023,中法学院,数学与应用数学,数学班,,男,2023,中法学院,数学与应用数学,数学班,,男,2023,中法学院,数学与应用数学,数学班,,未提交,3.58,0,0,0,0,0,0,未获奖
229,3,,男,2023,财政金融学院,金融学类,金融一班,,女,2023,财政金融学院,金融学类,金融一班,,女,2023,统计学院,统计学,2302班,B,成功参赛,3.523333333,0.181004471,0.636514168,0.636514168,0.262988646,3,0.318257084,成功参赛（未获奖）
230,3,,女,2022,商学院,财务管理,本科4班,,女,2022,经济学院,经济学类,本科1班,,男,2023,中法学院,数学与应用数学,人大索邦数学拔尖实验班,C,成功参赛,3.563333333,0.884281932,0.636514168,1.098612289,0.2312506,2,0.636514168,成功参赛（未获奖）
231,3,,女,2023,劳动人事学院,人力资源管理,4,,男,2023,劳动人事学院,人力资源管理,4班,,女,2023,劳动人事学院,人力资源管理,4班,,未提交,3.65,0,0.636514168,0,0.367491626,0,0.318257084,未获奖
232,3,,男,2022,中法学院,金融学类,金融三班,,男,2022,中法学院,金融学,金融三班,,男,2022,中法学院,金融学,金融三班,,未提交,3.44,0,0,0.636514168,0.367491626,0,0,未获奖
233,3,,女,2022,统计学院,应用统计学,统计学院2022级本科2班,,男,2022,信息学院,计算机,理科实验班1班,,女,2022,统计学院,应用统计学,统计学院2022级本科2班,B,北京一等奖,3.413333333,0.474887275,0.636514168,0.636514168,0.093315331,1,0.318257084,市级奖项
234,3,,女,2023,统计学院,应用统计学,应用统计学一班,,女,2022,劳动人事学院,人力资源管理,人力资源管理三班,,男,2023,信息学院,理科实验班,理科实验班二班,B,成功参赛,3.673333333,0.991072499,0.636514168,1.098612289,0.241802636,3,0.636514168,成功参赛（未获奖）
235,3,,男,2022,高瓴人工智能学院,人工智能,2022级人工智能本科班,,男,2022,高瓴人工智能学院,人工智能,2022级人工智能本科班,,女,2022,财政金融学院,金融学,2022级本科金融四班,B,成功参赛,3.73,0.181883533,0.636514168,0.636514168,0.26248112,3,0.318257084,成功参赛（未获奖）
236,3,,女,2023,外国语学院,德语语言文学,23级本科德语班,,女,2023,外国语学院,德语语言文学,23级本科德语班,,女,2023,商学院,工商管理类,23级本科工商管理班,,未提交,3.333333333,0.658984877,0,0.636514168,0.374147094,3,0,未获奖
237,3,,女,2023,物理学院,物理,物理,,女,2023,财政金融学院,金融学,金融学,,女,2023,物理学院,物理,物理,,未提交,3.543333333,0.357840849,0,0.636514168,0.319076579,3,0,未获奖
238,3,,男,2022,统计学院,数据科学与大数据技术,2205,,男,2022,信息学院,计算机,图灵实验班,,男,2022,信息学院,计算机,图灵实验班,C,成功参赛,3.383333333,0.497146145,0,0.636514168,0.33459628,2,0,成功参赛（未获奖）
239,3,,男,2022,中法学院,金融学类,金融三班,,男,2022,中法学院,金融学,金融三班,,男,2022,中法学院,金融学,金融三班,,未提交,3.736666667,0,0,0.636514168,0.367491626,0,0,未获奖
240,3,,女,2023,财政金融学院,金融学类,金融2班,,女,2023,财政金融学院,金融大类,金融2班,,男,2022,高瓴人工智能学院,人工智能,人工智能拔尖班,C,成功参赛,3.726666667,0.24214612,0.636514168,1.098612289,0.428679198,2,0.636514168,成功参赛（未获奖）
241,3,,女,2022,财政金融学院,金融学数据科学与大数据技术,22金科,,女,2022,财政金融学院,金融学-数据科学与大数据技术,22金科,,女,2022,财政金融学院,金融学-数据科学与大数据技术,22金科,,未提交,3.4,0,0,0.636514168,0.367491626,0,0,未获奖
242,2,,男,2023,高瓴人工智能学院,人工智能,02班,,男,2023,高瓴人工智能学院,人工智能,02班,,,,,,,B,成功参赛,3.436666667,0,0,0,0,2,0,成功参赛（未获奖）
243,3,,女,2023,商学院,工商管理法学,2023级商学院本科商法班,,男,2023,中法学院,国民经济管理,国民经济管理,,女,2023,生态环境学院,经济学科学,经济学科学实验班,C,北京二等奖,3.626666667,1.360198215,0.636514168,1.098612289,0.366442462,3,0.318257084,市级奖项
244,3,,男,2023,中法学院,金融学类,金融二班,,男,2023,中法学院,金融学,金融二班,,男,2023,中法学院,金融学,金融二班,C,成功参赛,3.713333333,0,0,0.636514168,0.367491626,0,0,成功参赛（未获奖）
245,3,,男,2022,中法学院,金融学类,22级金融二班,,男,2022,中法学院,金融学,22级金融三班,,男,2022,中法学院,金融学,22级金融二班,C,成功参赛,3.87,0,0,0.636514168,0.367491626,0,0,成功参赛（未获奖）
246,3,,男,2023,统计学院,应用统计学,2023统计学类3班,,女,2023,统计学院,统计学（统计与数据科学）拔尖班,2023统计学类3班,,男,2023,统计学院,统计学（统计与数据科学）拔尖班,2023统计学类3班,C,成功参赛,3.8,0,0.636514168,0.636514168,0.367491626,0,0.318257084,成功参赛（未获奖）
247,3,,男,2022,高瓴人工智能学院,人工智能,人工智能拔尖人才实验班,,男,2022,统计学院,经济统计学,统计2022级4班,,男,2022,信息学院,理科试验班,理科试验班2班,C,送全国评奖,3.24,0.457258448,0,1.098612289,0.551870909,4,0,国家级奖项
248,2,,男,2022,统计学院,应用统计学,2班,,男,2022,统计学院,应用统计学,2班,,,,,,,A,成功参赛,3.613333333,0,0,0,0,2,0,成功参赛（未获奖）
249,3,,男,2022,信息学院,图灵实验班,2022级图灵实验班,,男,2022,信息学院,图灵实验班,2022级图灵实验班,,女,2022,信息学院,图灵实验班,2022级图灵实验班,B,成功参赛,3.493333333,0,0.636514168,0,0.367491626,3,0.318257084,成功参赛（未获奖）
250,3,,男,2023,财政金融学院,金融学类,2023级本科金融三班,,男,2023,财政金融学院,金融学类,2023级本科金融三班,,女,2023,信息学院,计算机,2023级本科理科实验班一班,B,成功参赛,3.713333333,0.583133457,0.636514168,0.636514168,0.030819368,3,0.318257084,成功参赛（未获奖）
251,2,,男,2022,财政金融学院,金融学数据科学与大数据技术,22本科金科班,,女,2022,财政金融学院,金融学,22本科金融2班,,,,,,,B,北京二等奖,3.366666667,0,0.693147181,0.693147181,0.400188711,2,0.34657359,市级奖项
252,3,,女,2022,统计学院,经济统计学,统计学院2204,,女,2022,信息学院,信息管理与信息系统,信管-金科-数农实验班,,男,2022,统计学院,应用统计学,统计学院2203,B,成功参赛,3.446666667,0.474887275,0.636514168,1.098612289,0.323700175,3,0.318257084,成功参赛（未获奖）
253,3,,女,2022,信息资源管理学院,信息管理与信息系统,2022级信息资源管理大类本科一班,,女,2022,信息资源管理学院,信息资源管理大类,2022级信息资源管理大类本科一班,,男,2023,信息学院,计算机,2023级图灵班,B,北京一等奖,3.536666667,0.272057806,0.636514168,1.098612289,0.414237337,2,0.636514168,市级奖项
254,3,,女,2023,财政金融学院,金融学类,金融3班,,男,2023,财政金融学院,金融学,金融三班,,女,2023,信息资源管理学院,新媒体运营与数据管理,数新班,C,成功参赛,3.663333333,0.426423382,0.636514168,1.098612289,0.343877579,3,0.318257084,成功参赛（未获奖）
255,3,,女,2023,数学学院,数据计算与应用,23级英才班,,男,2023,高瓴人工智能学院,人工智能,人工智能(拔尖班）2班,,男,2023,数学学院,数学与应用数学,23级拔尖班,A,北京一等奖,3.533333333,0.234883065,0.636514168,1.098612289,0.432217227,2,0.318257084,市级奖项
256,3,,男,2022,统计学院,营销管理数据科学,2205,,男,2022,统计学院,营销管理数据科学,2205,,男,2022,统计学院,营销管理数据科学,2205,C,成功参赛,3.643333333,0,0,0,0,0,0,成功参赛（未获奖）
257,3,,男,2023,商学院,工商管理类,商学院本科3班,,男,2023,商学院,工商管理类,商学院本科1班,,男,2023,商学院,工商管理类,商学院本科3班,,未提交,3.88,0,0,0,0,0,0,未获奖
258,3,,男,2023,数学学院,金融学数学,英才班,,男,2023,数学学院,财政学数学双学士学位,2023级数学英才班,,男,2023,心理学院,物理学系,物理本科人拔尖班,A,北京一等奖,3.356666667,0.790173844,0,1.098612289,0.566635971,3,0,市级奖项
259,3,,男,2022,商学院,财务管理,本科三班,,男,2022,商学院,财务管理,本科三班,,男,2022,商学院,工商管理法学,2022级本科商法班,B,成功参赛,3.45,0,0,0.636514168,0.367491626,3,0,成功参赛（未获奖）
260,3,,男,2022,财政金融学院,税收学,2022级本科财税班,,男,2022,劳动人事学院,劳动经济学,2022级人力资源管理2班,,女,2023,数学学院,数学与应用数学,2023级数学拔尖班,B,北京二等奖,3.503333333,0.822956193,0.636514168,1.098612289,0.232479958,2,0.636514168,市级奖项
261,3,,男,2022,统计学院,应用统计学,统院本科2203班,,女,2022,财政金融学院,金融,本科金融一班,,男,2022,统计学院,应用统计学,统院22级本科3班,B,北京二等奖,3.723333333,0.173347017,0.636514168,0.636514168,0.267409679,3,0.318257084,市级奖项
262,2,,女,2023,中法学院,金融学类,金融三班,,女,2023,中法学院,金融学,金融三班,,,,,,,,未提交,3.513333333,0,0,0.693147181,0.400188711,0,0,未获奖
263,3,,男,2022,高瓴人工智能学院,人工智能,拔尖班,,女,2022,商学院,贸易经济,2022级本科3班,,女,2022,商学院,会计（智能会计方向）,2022级本科3班,B,成功参赛,3.713333333,0.334352664,0.636514168,1.098612289,0.384908868,2,0.318257084,成功参赛（未获奖）
264,3,,男,2022,统计学院,应用统计学,统计学院本科2班,,男,2022,信息学院,理科实验班,2班,,男,2022,统计学院,统计-公管,统计学院本科5班,B,北京二等奖,3.426666667,0.474887275,0,1.098612289,0.550983935,3,0,市级奖项
265,3,,男,2022,财政金融学院,金融学类,2022 级本科金融三班,,男,2022,财政金融学院,金融学,2022 级本科金融三班,,女,2022,财政金融学院,金融学,2022 级本科金融四班,C,不成功参赛,3.656666667,0,0.636514168,0.636514168,0.367491626,0,0.318257084,未获奖
266,3,,男,2022,财政金融学院,财政学,2022级本科财税班,,男,2022,财政金融学院,税收学,2022级本科财税班,,女,2022,信息资源管理学院,新媒体运营与数据管理,2022级数新班,C,北京二等奖,3.653333333,0.426423382,0.636514168,1.098612289,0.343877579,3,0.318257084,市级奖项
267,3,,男,2022,统计学院,应用统计学,本科3班,,男,2022,统计学院,统计与数据科学,2201,,男,2022,统计学院,统计与数据科学,2201,B,成功参赛,3.65,0,0,0.636514168,0.367491626,0,0,成功参赛（未获奖）
268,3,,女,2023,统计学院,应经数科,统计5班,,男,2023,统计学院,统计与数据科学拔尖班,统计3班,,女,2023,统计学院,经济统计,统计2班,C,北京一等奖,3.353333333,0,0.636514168,1.098612289,0.551608847,3,0.318257084,市级奖项
269,2,,男,2022,统计学院,统计与数据科学拔尖班,2022统计学院本科1班,,女,2022,统计学院,应用统计学,2022统计学院本科3班,,,,,,,,未提交,3.496666667,0,0.693147181,0.693147181,0.400188711,2,0.34657359,未获奖
270,3,,女,2023,统计学院,应用统计学,2班,,女,2023,统计学院,应用统计,4班,,女,2023,统计学院,数据科学与大数据技术,3班,C,北京一等奖,3.28,0,0,1.098612289,0.634284101,0,0,市级奖项
271,3,,男,2022,统计学院,经济统计学,2204,,男,2022,高瓴人工智能学院,人工智能,22人工智能本科班,,女,2023,统计学院,经济统计学,本科三班,C,北京一等奖,3.503333333,0.337769934,0.636514168,0.636514168,0.172480064,3,0.636514168,市级奖项
272,3,,男,2023,信息学院,图灵实验班,图灵实验班,,男,2022,信息学院,计算机,本科一班,,女,2022,应用经济学院,国民经济管理,本科2班,B,成功参赛,3.623333333,0.460575092,0.636514168,1.098612289,0.329540259,3,0.636514168,成功参赛（未获奖）
273,3,,男,2022,信息学院,计算机,信息学院1班,,女,2022,统计学院,理科实验班,理科实验班3班,,女,2022,信息学院,理科实验班,理科实验班1班,B,北京一等奖,3.576666667,0.474887275,0.636514168,0.636514168,0.093315331,2,0.318257084,市级奖项
274,3,,女,2022,中法学院,金融学类,2022级金融二班,,女,2022,中法学院,金融学,2022级金融一班,,女,2022,中法学院,金融学,2022级金融二班,B,成功参赛,3.863333333,0,0,0.636514168,0.367491626,0,0,成功参赛（未获奖）
275,3,,男,2023,经济学院,经济学数学,经济学—数学双学位实验班,,男,2023,数学学院,数学类（经济学与数学双主学位项目）,数学英才班,,女,2023,信息学院,计算机,2023级本科生图灵实验班,C,北京一等奖,3.236666667,0.585278857,0.636514168,1.098612289,0.282745746,2,0.318257084,市级奖项
276,3,,女,2023,哲学院,PPE,PPE,,女,2023,经济学院,经济学类,1班,,女,2023,经济学院,经济学类,2班,C,成功参赛,3.81,0.593299277,0,0.636514168,0.355673503,3,0,成功参赛（未获奖）
277,3,,男,2023,统计学院,经济统计学,统计学院本科2班,,男,2023,数学学院,数学与应用数学,2023数学拔尖人才实验班1班,,男,2023,统计学院,经济统计学,统计学院本科2班,B,成功参赛,3.46,0.05568273,0,0.636514168,0.35251856,2,0,成功参赛（未获奖）
278,3,,女,2023,财政金融学院,金融学类,2023级本科金融二班,,男,2023,数学学院,数学与应用数学,数学拔尖班,,男,2023,统计学院,经济统计专业,统计学院2023级本科4班,C,成功参赛,3.423333333,0.286740093,0.636514168,1.098612289,0.407229059,3,0.318257084,成功参赛（未获奖）
279,3,,女,2023,财政金融学院,金融学类,2023级本科金融四班,,男,2023,统计学院,数据科学与大数据,2023级本科3班,,女,2023,财政金融学院,金融学-数学,2023级“金融学-数学”双主修学位实验班,C,成功参赛,3.36,0.173347017,0.636514168,1.098612289,0.462632739,3,0.318257084,成功参赛（未获奖）
280,3,,男,2023,中法学院,数学与应用数学,数学班,,男,2023,中法学院,数学与应用数学,数学班,,男,2023,中法学院,数学与应用数学,数学班,,未提交,3.303333333,0,0,0,0,0,0,未获奖
281,3,,男,2022,高瓴人工智能学院,人工智能,人工智能拔尖班,,男,2022,统计学院,应用经济与数据科学,应用经济与数据科学双学位班,,男,2023,财政金融学院,金融数学双学位班,金融数学双学位班,C,成功参赛,3.503333333,0.310202886,0,1.098612289,0.56638682,6,0.318257084,成功参赛（未获奖）
282,3,,女,2023,财政金融学院,金融学类,2班,,女,2023,财政金融学院,金融,2班,,女,2023,财政金融学院,金融,1班,B,不成功参赛,3.276666667,0,0,0.636514168,0.367491626,0,0,未获奖
283,1,,女,2022,统计学院,统计与数据科学拔尖班,2022级统计学（统计与数据科学）拔尖班,,,,,,,,,,,,,B,成功参赛,3.8,,0,0,0,0.666666667,0,成功参赛（未获奖）
284,3,,男,2023,经济学院,经济学类,本科一班,,男,2023,经济学院,经济学类,本科四班,,男,2023,经济学院,经济学类,本科一班,C,成功参赛,3.463333333,0,0,0,0,0,0,成功参赛（未获奖）
285,3,,男,2022,统计学院,应用统计学,2202,,男,2022,统计学院,应用统计学,2班,,男,2023,信息学院,计算机,2班,B,北京二等奖,3.513333333,0.497146145,0,0.636514168,0.33459628,0,0.318257084,市级奖项
286,3,,男,2023,财政金融学院,金融学类,2023级本科金融二班,,男,2022,农业与农村发展学院,应用经济-农村区域发展管理双学士学位项目,2022级本科1班,,男,2023,财政金融学院,金融学,2023级本科2班,A,成功参赛,3.763333333,1.043037343,0,1.098612289,0.618865149,0,0.318257084,成功参赛（未获奖）
287,3,,女,2022,应用经济学院,经济学类,2班,,女,2022,经济学院,经济学类,4班,,男,2022,经济学院,经济学类,2022中特班,,未提交,3.78,0.242871766,0.636514168,0,0.321219375,0,0.318257084,未获奖
288,2,,男,2022,农业与农村发展学院,大数据技术与农林经管,2022级本科2班,,女,2022,农业与农村发展学院,大数据技术-农林经济管理,2022级本科2班,,,,,,,B,北京二等奖,3.726666667,0,0.693147181,0.693147181,0.400188711,2,0.34657359,市级奖项
289,3,,女,2023,统计学院,经济统计学,2班,,女,2023,统计学院,经济统计学,2班,,女,2023,财政金融学院,金融学,2班,C,成功参赛,3.716666667,0.165689564,0,0.636514168,0.330221927,3,0,成功参赛（未获奖）
290,2,,男,2023,公共管理学院,土地资源管理,土地资源管理1班,,男,2023,信息学院,理科实验班,信息学院理科实验班2班,,,,,,,C,不成功参赛,3.723333333,1.637095217,0,0.693147181,0.821743234,1.333333333,0,未获奖
291,3,,男,2022,信息学院,计算机,图灵,,男,2022,信息学院,计算机,图灵,,男,2022,信息学院,计算机,图灵,C,成功参赛,3.53,0,0,0,0,3,0,成功参赛（未获奖）
292,3,,女,2022,财政金融学院,保险,2022级本科保险班,,女,2022,财政金融学院,金融工程,2022级本科金融工程班,,女,2022,统计学院,应用统计学,2022级统计学院本科3班,B,北京二等奖,3.463333333,0.181004471,0,1.098612289,0.589026837,4.5,0,市级奖项
293,3,,女,2023,中法学院,数学与应用数学,数学班,,女,2023,中法学院,数学与应用数学,数学班,,女,2023,中法学院,数学与应用数学,数学班,,未提交,3.366666667,0,0,0,0,0,0,未获奖
294,1,,男,2023,统计学院,应经数科,2023级5班,,,,,,,,,,,,,C,成功参赛,3.4,,0,0,0,1,0,成功参赛（未获奖）
295,3,,女,2023,财政金融学院,金融学类,金融四班,,女,2023,财政金融学院,金融学,金融四班,,女,2023,财政金融学院,金融学,金融四班,C,北京一等奖,3.6,0,0,0.636514168,0.367491626,0,0,市级奖项
296,3,,男,2022,应用经济学院,数字经济,应用经济学院2022级本科一班,,男,2022,应用经济学院,数字经济,应用经济学院2022级本科二班,,男,2022,高瓴人工智能学院,人工智能,2022级人工智能本科班,,未提交,3.523333333,0.371512205,0,0.636514168,0.319738864,3,0,未获奖
297,3,,男,2021,经济学院,经济学数学,22级经数班,,男,2021,经济学院,经济学类,本科3班,,男,2022,信息学院,数据工程与大数据技术,理科试验班2班,B,不成功参赛,3.343333333,0.735404696,0,1.098612289,0.55971552,1,0.318257084,未获奖
298,1,,男,2022,应用经济学院,数字经济,应用经济学院2022级本科一班,,,,,,,,,,,,,C,成功参赛,3.616666667,,0,0,0,1,0,成功参赛（未获奖）
299,3,,男,2023,财政金融学院,金融学类,四班,,女,2023,财政金融学院,金融,四班,,男,2023,财政金融学院,金融,二班,B,送全国评奖,3.196666667,0,0.636514168,0.636514168,0.367491626,3,0.318257084,国家级奖项
300,3,,男,2023,财政金融学院,金融学类,2023级金融四班,,男,2023,经济学院,经济学类,2023级经济学院本科4班,,女,2023,信息学院,计算机,2023级信息学院本科一班,C,北京一等奖,3.363333333,0.750737639,0.636514168,1.098612289,0.240692905,3,0.318257084,市级奖项
301,3,,男,2022,经济学院,经济学类,本科三班,,男,2022,经济学院,经济学类,本科四班,,女,2022,信息学院,计算机,理科实验班2班,C,成功参赛,3.456666667,0.735404696,0.636514168,0.636514168,0.057094473,2,0.318257084,成功参赛（未获奖）
302,3,,男,2023,统计学院,应用统计学,2023级统计学院本科1班,,女,2023,统计学院,应用统计学,2023级统计学院本科2班,,女,2023,统计学院,经济统计学,2023级统计学院本科2班,B,成功参赛,3.543333333,0,0.636514168,0.636514168,0.367491626,3,0.318257084,成功参赛（未获奖）
303,3,,女,2022,财政金融学院,金融工程,22级金融工程班,,女,2022,财政金融学院,金融工程,22级金融工程班,,女,2023,财政金融学院,金融学,金融二班,,未提交,3.47,0,0,0.636514168,0.367491626,3,0.318257084,未获奖
304,3,,男,2022,心理学院,心理学,1班,,男,2022,化学与生命资源学院,环境科学与工程,1班,,男,2022,化学与生命资源学院,环境科学与工程,1班,C,北京一等奖,3.316666667,1.08937599,0,0.636514168,0.547261998,3,0,市级奖项
305,1,,男,2022,财政金融学院,金融学类,金融四班,,,,,,,,,,,,,,未提交,3.6,,0,0,0,0,0,未获奖
306,3,,女,2023,中法学院,金融学类,金融一班,,女,2023,中法学院,金融,金融一班,,男,2023,中法学院,金融,金融一班,,未提交,3.54,0,0.636514168,0.636514168,0.367491626,0,0.318257084,未获奖
307,1,,男,2022,信息学院,理科试验班,1,,,,,,,,,,,,,,未提交,3.52,,0,0,0,1,0,未获奖
308,3,,男,2022,应用经济学院,数字经济,2022级应用经济学院本科一班,,男,2022,高瓴人工智能学院,人工智能,人工智能本科班,,男,2022,财政金融学院,财政学-数学双学士学位,2022本科财政学-数学双学位班,B,送全国评奖,3.156666667,0.395075466,0,1.098612289,0.556476661,3,0,国家级奖项
309,3,,女,2023,信息资源管理学院,档案学,23级本科档案班,,女,2023,应用经济学院,国民经济管理,2023级应用经济管理本科1班,,男,2023,信息学院,计算机,2023级理科实验班本科2班,C,成功参赛,3.683333333,0.682349434,0.636514168,1.098612289,0.25459455,4.5,0.318257084,成功参赛（未获奖）
310,3,,男,2023,信息学院,金融学数据科学与大数据技术,2023级信管金科拔尖班,,男,2023,高瓴人工智能学院,人工智能,高瓴人工智能学院2023级本科生2班,,男,2023,信息学院,计算机,信息学院2023级本科生2班,C,成功参赛,2.933333333,0.173099609,0,1.098612289,0.590689732,2,0,成功参赛（未获奖）
311,3,,女,2022,农业与农村发展学院,应用经济农村区域发展管理,22级本科一班,,女,2022,生态环境学院,资源与环境经济学,生态环境学院2022级本科班,,女,2023,经济学院,经济学数学,经济数学双学位实验班,B,成功参赛,3.453333333,0.916055365,0,1.098612289,0.588703862,2,0.318257084,成功参赛（未获奖）
312,3,,女,2023,中法学院,金融学类,金融一班,,女,2023,中法学院,金融,金融一班,,男,2023,中法学院,金融,金融一班,C,北京一等奖,3.6,0,0.636514168,0.636514168,0.367491626,0,0.318257084,市级奖项
313,3,,女,2022,经济学院,经济学类,本科4班,,女,2023,财政金融学院,金融学,23级本科金融四班,,女,2023,商学院,工商管理类,本科1班,B,成功参赛,3.933333333,0.238526693,0,1.098612289,0.577868378,0,0.318257084,成功参赛（未获奖）
